proto,conn_state,history,label,id.orig_p,id.resp_p,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,orig_ip_1,orig_ip_2,orig_ip_3,orig_ip_4,resp_ip_1,resp_ip_2,resp_ip_3,resp_ip_4
udp,S0,D,Benign,43784.56,5763.4043,0.020158963,0.9508038,37.69761,-0.08858751,6.623643,191.96649,167.91869,99.98146,103.061714,114.52329,179.55257,96.77078,64.21725
tcp,S0,S,Malicious,38693.18,12902.069,0.101850115,3.0105176,176.1168,-0.02989411,-1.1645765,191.93266,167.85193,100.09385,102.89343,142.02722,111.19117,149.2032,70.915184
tcp,S0,S,Malicious,48214.516,-1403.2422,0.05027867,2.9394205,176.11662,0.14742875,-5.0090876,192.04036,167.84073,99.99423,102.97629,81.690414,76.59691,82.054726,159.45917
tcp,S0,S,Malicious,42765.29,5698.8877,-0.009118467,0.90565497,64.05557,0.044693444,-6.374034,191.9756,168.10454,99.9504,103.13905,141.62737,194.64124,93.24938,164.40099
tcp,S0,S,Malicious,43570.473,3252.3447,0.06747437,3.1012297,176.1168,-0.06377067,0.2291718,192.12234,167.98586,100.25152,102.80352,144.30582,63.79104,150.04193,112.95523
tcp,S0,S,Malicious,46755.223,6844.3193,-0.014723936,1.0001907,64.41304,0.062166054,13.755944,192.03061,168.10237,100.03192,102.90334,174.83386,149.28575,119.86761,135.59447
tcp,S0,S,Malicious,51770.605,6487.789,0.03445234,1.006384,59.196316,0.055377524,-2.6935215,191.92459,168.04243,99.89955,102.97046,138.5751,124.9898,102.55721,163.17757
udp,S0,D,Benign,43424.133,10050.612,0.08014187,1.034445,48.666523,-0.110213056,-5.490835,191.99937,168.0195,100.09894,102.97197,148.62555,178.90932,123.315834,85.51769
tcp,S0,S,Malicious,38093.746,6545.748,-0.010222494,0.95744985,58.789078,-0.016654503,3.0818467,192.0168,168.06177,99.847916,103.00885,138.73051,116.4062,69.73446,140.13457
tcp,S0,S,Malicious,48748.203,2769.4766,0.011528742,0.9903829,57.069096,0.003913242,-0.7104797,192.09021,168.0446,99.92582,102.964676,95.05993,54.05757,177.14374,73.87116
tcp,S0,S,Malicious,48709.188,2095.5977,-0.031398837,2.8720965,176.1168,0.21875778,0.9570418,192.00356,167.85736,100.174,102.82716,161.28514,177.7225,103.88609,170.70479
udp,S0,D,Benign,43903.8,9380.884,-0.031273402,0.76957816,42.028778,-0.0499725,-5.5235796,192.0969,168.03615,99.95587,103.05627,55.186665,104.60048,105.84198,127.79563
udp,S0,D,Benign,43601.21,32556.797,-0.023319487,1.1177173,42.520096,-0.0149548175,-0.33207127,192.05623,168.01128,100.01809,103.085304,113.91169,180.78966,68.832306,72.083
tcp,S0,S,Malicious,49189.18,1165.7578,-0.0089334985,3.001945,176.1168,0.076443985,-7.0865316,191.96046,167.88922,100.09434,103.01701,74.9032,202.26085,129.25674,87.382454
tcp,S0,S,Benign,45197.367,23615.154,-0.032630205,0.99783903,58.077164,0.027470734,-10.553969,192.03943,167.90605,100.05396,103.0753,135.0993,185.6523,155.00331,175.59625
tcp,S0,S,Benign,43399.043,35996.758,-0.08513778,0.9502772,55.434444,0.13552281,-1.27841,192.08571,167.79135,100.03123,102.815025,152.2325,104.046265,77.464806,56.116463
tcp,S0,S,Malicious,42357.305,-113.59572,-0.0130401645,2.9115908,176.1168,0.08041538,-5.869569,191.98422,168.0159,100.1191,102.90189,112.94941,191.17343,71.952576,123.8794
tcp,S0,S,Malicious,37494.656,8876.546,0.036323417,0.917536,57.167824,-0.0631991,3.8752737,192.04327,167.97704,100.05628,102.98243,95.43513,92.90211,169.0661,127.743095
tcp,S0,S,Malicious,47941.32,127.90721,0.0075389803,0.89879435,61.477703,-0.17221873,-5.1638937,191.96672,167.967,99.89247,102.95578,83.45202,78.76538,67.82124,64.69354
udp,S0,D,Benign,44070.31,21614.553,-0.012813588,0.968422,42.73892,0.01834682,-7.1475515,192.09875,167.91014,99.98062,102.95873,101.84669,119.74081,110.94844,65.0572
udp,S0,D,Benign,44052.64,7753.4043,-0.01077143,1.0028815,44.36244,0.04986052,-4.950343,192.03433,167.95413,99.95069,102.97012,108.12647,151.3551,138.54271,162.80124
udp,S0,D,Benign,43699.477,15438.783,0.09483762,0.98584056,36.361877,-0.09434387,-5.3247137,192.09845,167.89732,99.98315,102.92025,98.099625,132.38004,116.39847,89.15762
tcp,S0,S,Malicious,51237.492,1147.957,-0.025306715,1.3402054,94.39804,-0.043617334,-8.094693,192.03976,168.06232,100.06342,103.06831,188.86363,119.03353,179.45016,132.92603
tcp,S0,S,Benign,46062.742,4475.504,-0.01768949,1.4653972,81.21003,-0.08954723,-12.803304,192.00328,167.88943,99.97421,102.90901,151.1382,122.36808,184.01692,72.22436
tcp,S0,S,Malicious,45407.164,2823.9336,-0.008376775,0.91874135,60.300007,0.03600732,-5.886957,192.03877,167.96242,100.03437,102.98986,147.72046,122.46649,140.22691,173.69969
udp,S0,D,Benign,43877.1,31951.875,0.058734827,0.8459495,41.441998,-0.07272361,8.072812,192.16525,167.9353,99.95249,103.03863,166.47586,132.88126,62.41553,87.75242
tcp,S0,S,Malicious,48399.56,153.22557,-0.011290925,1.0091081,61.43353,0.030163158,-12.342416,191.99916,167.89285,100.022964,103.00829,109.70877,79.78915,73.701584,87.80704
tcp,S0,S,Malicious,49774.234,-205.25002,0.03553813,1.0224488,63.413483,0.03489944,-9.428618,192.02995,168.05942,100.06517,103.07661,84.46412,171.72647,89.4368,187.14752
tcp,S0,S,Malicious,49845.64,-273.59573,-0.1321691,0.9830781,58.931118,-0.006326702,-7.4667177,192.03151,167.97469,100.02821,102.99589,170.36874,187.56602,81.86303,115.44221
udp,S0,D,Benign,43694.344,9176.496,-0.025162213,0.92822635,36.21286,0.071255,-9.555696,191.98558,167.94724,100.124374,102.95968,93.79497,147.02061,177.7044,145.05208
tcp,S0,S,Benign,37629.938,35687.285,0.01921869,2.9960957,176.11395,0.122893505,-5.9311733,191.93468,167.9443,100.056946,102.97814,77.621056,73.06557,175.58699,63.41467
tcp,S0,S,Malicious,52936.793,8864.303,0.061188694,1.061378,59.076096,-0.0010689762,-5.2122574,192.00781,167.99455,99.97965,102.93526,155.45505,72.71848,187.41525,153.55397
udp,S0,D,Benign,43440.523,2179.792,0.013213756,1.0095991,39.71858,-0.11732589,-5.4775915,192.01355,168.02031,100.039894,102.97702,96.25408,122.0202,186.37772,132.16968
tcp,S0,S,Malicious,44048.434,26.07518,0.086120054,2.9213955,176.1168,-0.07861623,-13.162034,191.97353,168.05339,100.081825,102.98266,151.62097,137.81827,166.26997,196.94496
tcp,S0,S,Benign,52801.12,10981.299,0.11513774,1.0117515,61.424805,-0.04872864,-5.6126413,191.90967,168.01114,99.93397,102.906845,151.65436,123.936195,108.24549,53.856316
udp,S0,D,Benign,43696.88,31524.65,-0.02477754,1.1317171,28.771666,-0.09072417,0.27303317,191.91081,168.05403,100.06909,102.83116,147.15085,202.24689,122.178696,99.04009
tcp,S0,S,Malicious,46258.406,3806.2236,-0.021215316,0.90322775,59.856506,-0.05098095,-2.1807299,191.93823,167.98813,99.99106,103.031296,145.44785,88.37411,121.4774,185.62312
udp,S0,D,Benign,43715.37,28966.12,-0.01051173,0.9177165,46.644753,0.106266186,-1.8273516,191.93477,168.07085,99.92819,102.969215,91.08981,131.96768,119.32438,78.94833
tcp,S0,S,Malicious,37776.562,1270.459,-0.06613827,2.5335147,175.25911,0.0019023153,-18.625898,192.18175,167.86871,100.04781,102.90454,163.15666,152.69072,154.66447,141.56625
udp,S0,D,Benign,43987.098,3849.5234,0.039133124,0.88155097,47.889816,-0.03909738,-5.636668,192.10023,167.9122,100.01056,102.99517,183.67041,163.55139,98.23559,190.60893
tcp,S0,S,Malicious,46163.504,2366.6953,-0.002731663,0.97466224,57.68939,0.11625458,4.4164023,192.05809,168.01439,99.97801,103.026505,133.86595,132.64598,154.26646,177.87943
udp,S0,D,Benign,44188.14,22057.246,0.009962271,1.0038457,40.610596,0.02221908,13.6720705,192.09187,167.86734,99.99157,103.08034,157.62553,179.04576,105.313,95.95213
udp,S0,D,Benign,43796.59,31514.932,-0.044068143,0.8630369,42.4321,0.07866575,-5.585943,191.99698,167.9057,100.05533,103.102325,109.133575,92.77555,119.415665,155.04758
udp,S0,D,Benign,43151.42,35996.324,-0.005691329,1.7768158,128.95888,0.1340457,13.228843,191.91635,168.01218,100.08395,102.86064,86.68451,67.34674,54.141117,186.01772
tcp,S0,S,Malicious,45269.58,-475.043,-0.03356236,1.0079615,57.594566,0.11895252,-9.634231,192.08665,167.98393,100.05097,102.9809,188.65114,80.11369,91.278404,93.46696
tcp,S0,S,Malicious,49689.27,-831.94336,-0.031552,2.9478428,176.1168,-0.07681134,-12.242475,191.94516,168.07948,100.12411,102.93352,160.02296,156.76137,91.07005,65.414246
tcp,S0,S,Malicious,41133.805,1959.7383,0.040428363,1.061222,57.547897,-0.08623287,-9.830674,192.00151,167.91574,99.977,103.01575,105.305504,201.18983,93.40852,155.99852
udp,S0,D,Benign,44165.836,33836.066,-0.018124342,1.117825,39.648758,-0.065349445,-3.7026892,191.99445,167.95801,100.01261,103.04708,70.02188,188.52007,172.13626,96.44656
udp,S0,D,Benign,43465.562,31331.37,0.016841056,0.831233,37.648464,-0.12471317,-1.8154182,192.0006,168.08574,99.94575,103.06292,55.608242,112.15233,71.51105,172.4712
tcp,S0,S,Malicious,52941.785,2030.9482,0.03206847,1.0208141,62.155773,0.13323162,3.598402,191.99062,167.96097,99.93285,103.01923,183.34213,159.41556,133.9578,115.83499
udp,S0,D,Benign,44177.17,14917.933,0.013357609,1.0671339,37.89147,0.057974476,16.014284,191.92244,168.02356,100.03277,102.9014,188.85023,56.29071,124.01005,162.3731
tcp,S0,S,Malicious,44031.645,905.71875,-0.03480928,0.9967114,57.405243,0.041596886,-11.740605,191.97366,167.92867,99.88233,103.06032,174.91899,136.49358,134.85326,181.18457
udp,S0,D,Benign,43499.273,17572.83,-0.03032171,0.89355433,47.84425,-0.020965707,-5.360615,191.97218,167.99318,100.14625,103.02843,79.59497,172.32782,54.217556,103.03152
udp,S0,D,Benign,43668.277,35951.5,0.00976647,1.0216053,35.267914,0.024486419,-10.141982,191.8667,168.02806,100.0356,103.08205,105.22207,142.4916,136.1347,181.6863
tcp,S0,S,Malicious,52010.38,-1319.3516,0.028743623,1.0779344,55.480507,0.018716145,1.7591543,191.98798,168.0024,99.97153,103.07937,179.37471,202.26085,121.47462,114.81418
tcp,S0,S,Benign,48275.84,30134.129,-0.026446138,1.0304879,73.19584,0.031336177,-3.132719,192.01562,167.96606,100.07261,103.01982,137.10555,197.62523,160.38321,81.70697
tcp,S0,S,Malicious,49728.52,-393.84573,-0.030157492,2.909681,176.07883,-0.11445786,-1.5295944,191.9463,167.94884,100.082184,103.057335,138.72969,95.76877,149.38255,82.97125
tcp,S0,S,Benign,49285.66,17561.395,-0.045822185,1.1624796,56.22844,-0.04157671,-7.794568,192.02356,168.0699,100.083244,102.9791,89.18892,172.86908,90.17705,80.340996
udp,S0,D,Benign,43807.99,35069.664,6.996095e-05,0.99643594,36.629833,0.17110309,-1.4384727,192.02725,168.08162,99.97276,103.090775,147.32535,150.02016,176.74371,193.29137
udp,S0,D,Benign,44869.902,22407.773,0.06171851,0.9505839,42.452393,0.008654746,5.601976,191.9994,167.98083,99.942566,103.12755,157.01947,122.97155,87.09589,101.67764
udp,S0,D,Benign,43930.574,32864.92,0.030678645,1.0055717,35.677956,-0.013524351,1.8890967,191.93654,167.965,100.04432,102.93365,188.8728,164.57413,121.6659,200.82764
udp,S0,D,Benign,43840.79,1196.0312,-0.061920706,1.1344526,41.100502,-0.059247043,-11.483615,192.01883,167.84547,100.116776,102.97816,170.22627,167.27023,182.25822,69.484245
udp,S0,D,Benign,43997.836,3986.713,0.014315652,1.0649478,39.75137,-0.06898807,14.665356,191.99445,167.96191,99.94825,102.976845,96.643875,198.26706,85.74466,159.0448
udp,S0,D,Benign,43823.027,9038.09,-0.02720971,1.1666535,39.614246,-0.088448584,-5.5581074,191.98277,168.01009,99.99412,102.9758,148.54413,175.75235,200.67992,198.9012
tcp,S0,S,Malicious,38502.695,5019.163,0.010724184,2.9027777,176.1168,0.22686361,2.7704744,192.02248,168.09781,99.95386,102.9145,74.84074,139.29942,72.01984,141.7132
udp,S0,D,Benign,42908.594,26469.678,0.017574027,1.0292382,45.10879,0.098379955,0.7736588,192.09047,167.81784,100.02183,103.0371,185.33939,84.33401,133.1853,159.0514
udp,S0,D,Benign,43426.36,19062.955,0.056435443,1.0884287,34.819965,-0.15008654,-6.9935617,192.01875,167.82687,100.01061,102.8937,139.02039,170.79582,200.02878,110.98217
tcp,S0,S,Malicious,47518.816,1962.2266,-0.039483752,0.9351107,59.64445,0.06191982,-8.901225,191.93106,168.00859,99.99893,102.94516,101.72601,117.85776,91.583755,151.45137
udp,S0,D,Benign,43180.562,4377.0723,-0.051325344,0.8853018,33.80364,-0.1040217,-8.595813,191.961,168.00551,99.93523,102.90669,74.52222,179.75989,70.10533,81.761246
udp,S0,D,Benign,43871.0,1077.9814,-0.007963515,1.0802675,49.509968,-0.025728013,-1.3565063,192.03957,168.00084,100.012955,103.03773,174.56145,134.1533,192.9255,189.21397
udp,S0,D,Benign,43992.79,16434.0,-0.025686417,0.91453034,40.263863,0.10446514,-5.541399,191.96439,167.96812,100.10472,102.948,102.82159,118.09719,121.045,76.46927
udp,S0,D,Benign,43925.87,35993.496,0.022779781,0.9882444,35.93361,0.00020777015,5.5309153,192.00273,168.00386,100.0104,102.993706,55.08572,154.84256,59.051067,52.470497
udp,S0,D,Benign,43559.656,27338.93,0.04506799,1.1157936,34.526146,-0.105588004,3.8356948,191.99792,167.93156,100.017365,102.86062,139.02563,202.26085,178.71664,144.1924
tcp,S0,S,Malicious,45209.8,3310.8516,0.041520745,0.8676286,62.185314,-0.118370816,-13.933473,192.00166,168.06624,99.92742,103.014595,149.26291,109.0228,124.1721,102.0283
udp,S0,D,Benign,43515.59,12989.326,0.029443983,0.8825813,39.815334,-0.107060805,-6.346792,192.02333,167.96179,100.04068,103.03328,115.04565,121.924675,124.55149,52.474213
udp,S0,D,Benign,44110.26,15651.631,-0.05046328,0.92848694,36.31233,0.092614755,-4.1832104,191.96858,168.04594,100.03799,103.10696,136.29622,165.10378,182.24515,201.02843
tcp,S0,S,Malicious,46101.48,6669.9883,0.0032594125,0.8500564,62.8126,0.09658817,-7.1305304,191.97014,168.07635,100.05013,103.01188,188.87291,155.87679,99.86222,143.735
udp,S0,D,Benign,44264.99,34046.51,-0.06268687,0.96875954,37.668797,-0.08522008,-1.6048651,192.10182,167.92131,100.02869,103.094955,140.24669,130.97745,84.57312,118.64002
udp,S0,D,Benign,43553.164,2637.3828,-0.030445218,0.95851886,42.26734,0.0025341692,-2.128642,192.05162,167.92635,100.23335,102.88153,109.55807,149.08765,184.10573,79.68674
udp,S0,D,Benign,43605.004,5012.413,0.041254144,1.0671761,42.22166,-0.078350306,-8.115951,191.97057,168.05232,99.99794,102.96855,99.682434,89.65642,166.33383,58.068535
udp,S0,D,Benign,43884.688,13281.164,0.012206479,0.86147296,44.176105,-0.13971056,6.5857368,192.07433,167.93611,99.99405,103.10567,66.40399,109.969635,106.45964,158.9062
udp,S0,D,Benign,43823.23,17733.639,-0.0051044873,0.8975762,43.19475,0.11970799,-6.630603,191.94572,167.99991,99.99961,102.97932,70.92263,56.574135,61.681904,54.097534
tcp,S0,S,Malicious,47387.152,10235.091,0.011216871,0.897028,60.511158,-0.04915374,-4.2943497,191.93526,167.96413,100.057205,102.918274,153.23593,141.17317,155.2122,121.78863
tcp,S0,S,Malicious,39556.145,3022.3994,0.012225317,0.8818641,58.720974,-0.053280156,5.096545,191.99617,167.98068,100.005844,102.97678,188.76299,200.25049,88.459465,93.20248
udp,S0,D,Benign,44239.234,3007.9082,-0.030295512,1.0128046,40.833572,-0.016357984,-3.7215366,192.029,167.8611,100.07183,103.00274,55.07587,185.81458,81.057884,166.81537
tcp,S0,S,Malicious,50014.082,6369.5146,-0.08059252,2.8145351,176.1168,0.21226576,11.548189,192.03033,167.80234,100.15911,102.88414,82.360016,152.45789,88.33073,177.51868
tcp,S0,S,Malicious,47474.523,4616.1543,-0.0025069697,2.8843968,176.03098,-0.013128948,-2.9147644,191.95891,167.86551,100.09599,103.05213,123.82456,180.77455,127.5316,121.29847
tcp,S0,S,Malicious,47278.203,1744.7305,0.023223987,0.9994706,52.415997,0.07751557,-1.7999115,192.03784,168.02051,100.0002,103.062035,132.19664,202.22842,104.55367,117.969315
tcp,S0,S,Malicious,47525.043,5678.677,0.017669711,1.0929258,63.47635,0.34620395,12.977669,192.01253,167.84529,100.03389,102.897865,116.2356,196.5855,88.55688,106.03841
udp,S0,D,Benign,43522.18,10446.596,0.0063874484,0.92992306,39.802227,-0.00012573274,1.9263616,191.88487,168.00531,99.9974,102.97974,125.40514,202.2567,197.05167,201.02843
tcp,S0,S,Malicious,50129.387,10322.255,0.0025012079,0.9176189,64.51959,0.02409685,-1.2638006,191.93329,168.03334,99.99877,102.88434,151.8644,67.66741,171.2957,187.8449
udp,S0,D,Benign,43726.406,16664.336,0.06437629,0.8025238,36.61623,0.123510696,-12.970889,191.97978,168.03433,100.02385,103.00367,135.55597,126.08721,189.27592,103.4553
tcp,S0,S,Benign,45725.1,9810.135,-0.0497437,2.1275494,166.88606,-0.080781445,-11.586547,192.08821,167.89926,100.01755,102.88464,72.84195,54.255737,201.25334,114.53496
tcp,S0,S,Malicious,47700.98,2171.75,-0.012074353,2.8207338,176.1168,0.16151802,-1.3134403,192.05759,167.92476,100.16996,102.93129,188.87291,94.39927,54.50754,116.81397
tcp,S0,S,Malicious,38071.715,14287.219,0.058840077,3.0183773,176.1168,-0.09536253,4.723993,191.95934,167.95325,100.1354,102.883026,88.807304,93.348854,174.13943,81.10722
tcp,S0,S,Malicious,40448.336,1537.9717,0.021624923,0.88398755,57.539673,0.0025477442,8.489033,192.02158,167.98744,100.06245,102.98819,103.3743,136.33722,145.36935,97.90472
tcp,S0,S,Malicious,47615.727,8404.407,-0.096645355,0.93803006,58.108257,0.10564902,-20.691553,192.02109,168.10962,100.00096,102.93853,138.6751,187.49405,201.2613,73.33118
tcp,S0,S,Malicious,45199.8,-240.79103,0.024973541,2.8580587,176.1168,-0.008648661,0.811184,192.00388,167.96255,100.22998,102.77516,84.130806,77.30806,119.56383,193.58072
tcp,S0,S,Malicious,44632.547,1578.7305,0.063012876,1.0309203,66.4276,-0.19472189,6.8799844,191.99904,167.95743,99.92052,103.03907,80.665276,192.71892,116.6791,92.8417
tcp,S0,S,Malicious,52726.0,653.0176,0.09470031,1.0253904,53.52389,-0.07797921,-4.662469,192.03384,167.93045,100.09552,103.06683,170.57982,141.33672,201.25548,123.415886
tcp,S0,S,Malicious,40422.875,9530.896,0.003693223,0.9127287,61.55166,-0.06369904,-9.707723,191.97894,168.05565,100.07809,103.02939,55.083935,119.45052,173.32584,97.02589
tcp,S0,S,Malicious,43262.703,-1637.6445,0.057387196,1.0230258,66.592636,0.14473039,-0.62775797,192.18687,168.05995,100.09006,103.103615,88.41144,165.70018,101.73648,65.343956
udp,S0,D,Benign,43500.12,29951.025,0.047555648,0.83944803,35.88112,-0.097787485,-0.7928371,192.0603,168.07094,99.97241,103.068985,73.407265,168.27498,76.86972,173.2196
udp,S0,D,Benign,44210.67,26121.717,0.021173371,1.1086826,39.407436,-0.06418556,-2.8644066,191.972,167.97345,100.03782,103.07066,70.60359,199.40778,119.041916,197.76808
tcp,S0,S,Malicious,48657.984,4493.463,0.009606867,1.0473428,60.387085,-0.054792073,4.5331936,192.12198,167.89804,100.02231,102.9475,84.893906,152.13362,163.89052,100.34305
udp,S0,D,Benign,42800.89,12903.819,0.014797902,0.8533157,39.81596,-0.021534946,-9.708138,192.08981,167.92659,100.028,102.9333,58.852287,155.10239,184.14545,71.842575
tcp,S0,S,Malicious,48892.047,82.6953,0.041500628,0.9641958,60.97291,0.10093302,1.2722726,191.91171,168.00764,99.992676,103.182526,113.72504,175.14386,172.43295,166.66609
tcp,S0,S,Malicious,46614.543,1715.3848,0.03414608,1.0289264,58.294548,0.1843792,1.1985273,192.03993,167.90295,100.223526,103.0123,159.78801,202.26085,54.919903,93.6967
udp,S0,D,Benign,44008.01,27185.445,-0.01806531,1.046583,39.752346,-0.10100666,-6.322644,191.98329,168.02493,100.11974,102.90941,122.296814,110.34447,123.88038,91.07496
tcp,S0,S,Malicious,47256.426,-111.369156,0.03769206,1.0076636,60.213943,-0.0351676,-3.631281,192.04831,168.05031,100.0954,103.02397,158.86156,53.921684,122.35868,77.41451
tcp,S0,S,Malicious,46072.57,981.7256,0.0011533606,0.97804224,57.491165,-0.040954378,0.0777245,192.09233,167.93176,100.01451,102.94411,188.87291,70.37539,78.80368,87.56442
udp,S0,D,Benign,43598.883,17956.574,0.007852008,0.9900805,30.69876,-0.085340366,4.177398,192.01625,167.99077,99.96209,102.86189,126.54378,128.06894,176.28096,74.500305
tcp,S0,S,Malicious,42013.195,7840.616,0.06630953,0.9479328,68.000534,-0.021825861,-2.64437,192.04677,167.92331,100.03659,102.88714,168.33812,184.39934,78.085945,69.133385
tcp,S0,S,Benign,52933.902,28889.031,0.032190047,1.1810406,56.12023,0.02732912,-3.8527098,191.96568,168.1447,99.895805,102.974106,142.11124,202.26073,84.0554,152.2421
udp,S0,D,Benign,43974.273,15635.783,0.09997836,0.8953095,44.731052,0.17353901,-4.6446123,191.94937,168.00598,99.96509,102.971596,86.0495,177.6626,179.27861,96.38908
tcp,S0,S,Malicious,49557.74,7922.074,-0.041580763,0.9671512,57.330814,-0.010006753,-1.5408354,191.99254,168.0088,99.89371,102.965546,172.54192,102.17281,55.244427,111.40179
tcp,S0,S,Malicious,42173.758,-1035.4199,0.009497943,2.0455048,155.80397,0.033740122,-10.343753,191.90123,168.0126,100.0426,103.03772,129.20032,173.1181,118.96755,157.80725
tcp,S0,S,Malicious,39988.406,1086.5576,-0.047471784,0.8616458,60.83534,0.01496357,0.7418738,191.98741,168.05086,100.0141,102.96679,78.534874,75.44982,83.137665,147.02292
